# Time,Training Loss
8.730000000000000000e+06,1.951100826263427734e+00
8.735000000000000000e+06,7.987365722656250000e-01
8.740000000000000000e+06,1.338969588279724121e+00
8.745000000000000000e+06,2.349524974822998047e+00
8.750000000000000000e+06,1.249455094337463379e+00
8.755000000000000000e+06,1.737444996833801270e+00
8.760000000000000000e+06,1.889830112457275391e+00
8.765000000000000000e+06,1.703627586364746094e+00
8.770000000000000000e+06,1.439120411872863770e+00
8.775000000000000000e+06,2.274707794189453125e+00
8.780000000000000000e+06,2.169807195663452148e+00
8.785000000000000000e+06,2.485343694686889648e+00
8.790000000000000000e+06,2.222074031829833984e+00
8.795000000000000000e+06,1.227328658103942871e+00
8.800000000000000000e+06,3.078583240509033203e+00
8.805000000000000000e+06,1.929710268974304199e+00
8.810000000000000000e+06,3.061762809753417969e+00
8.815000000000000000e+06,2.734881877899169922e+00
8.820000000000000000e+06,1.786709785461425781e+00
8.825000000000000000e+06,2.089009761810302734e+00
8.830000000000000000e+06,1.942146539688110352e+00
8.835000000000000000e+06,1.026113867759704590e+00
8.840000000000000000e+06,1.536475539207458496e+00
8.845000000000000000e+06,4.147131919860839844e+00
8.850000000000000000e+06,2.172799587249755859e+00
8.855000000000000000e+06,1.947748422622680664e+00
8.860000000000000000e+06,3.150848388671875000e+00
8.865000000000000000e+06,7.439669966697692871e-01
8.870000000000000000e+06,1.656142592430114746e+00
8.875000000000000000e+06,9.875962138175964355e-01
8.880000000000000000e+06,1.759855985641479492e+00
8.885000000000000000e+06,3.726232528686523438e+00
8.890000000000000000e+06,1.812927126884460449e+00
8.895000000000000000e+06,1.905352473258972168e+00
8.900000000000000000e+06,2.079913854598999023e+00
8.905000000000000000e+06,2.005928516387939453e+00
8.910000000000000000e+06,1.383632183074951172e+00
8.915000000000000000e+06,1.914487361907958984e+00
8.920000000000000000e+06,3.721031665802001953e+00
8.925000000000000000e+06,2.025096178054809570e+00
8.930000000000000000e+06,1.168931126594543457e+00
8.935000000000000000e+06,2.593919754028320312e+00
8.940000000000000000e+06,3.364013671875000000e+00
8.945000000000000000e+06,3.048642635345458984e+00
8.950000000000000000e+06,2.315019369125366211e+00
8.955000000000000000e+06,4.342411518096923828e+00
8.960000000000000000e+06,2.845257520675659180e+00
8.965000000000000000e+06,8.783751726150512695e-02
8.970000000000000000e+06,1.023113846778869629e+00
8.975000000000000000e+06,2.170094966888427734e+00
8.980000000000000000e+06,2.253081321716308594e+00
8.985000000000000000e+06,1.924490928649902344e+00
8.990000000000000000e+06,2.475483655929565430e+00
8.995000000000000000e+06,1.904605746269226074e+00
9.000000000000000000e+06,2.886157989501953125e+00
9.005000000000000000e+06,2.032748907804489136e-01
9.010000000000000000e+06,1.505161643028259277e+00
9.015000000000000000e+06,2.128027677536010742e+00
9.020000000000000000e+06,1.246935844421386719e+00
9.025000000000000000e+06,1.751606464385986328e+00
9.030000000000000000e+06,2.248728752136230469e+00
9.035000000000000000e+06,1.754042267799377441e+00
9.040000000000000000e+06,2.457201480865478516e+00
9.045000000000000000e+06,1.644068002700805664e+00
9.050000000000000000e+06,2.113953113555908203e+00
9.055000000000000000e+06,1.964077353477478027e+00
9.060000000000000000e+06,1.689894795417785645e+00
9.065000000000000000e+06,3.429603099822998047e+00
9.070000000000000000e+06,2.137300968170166016e+00
9.075000000000000000e+06,1.751415610313415527e+00
9.080000000000000000e+06,7.419086694717407227e-01
9.085000000000000000e+06,2.977367877960205078e+00
9.090000000000000000e+06,2.417422056198120117e+00
9.095000000000000000e+06,1.942707538604736328e+00
9.100000000000000000e+06,1.448950290679931641e+00
9.105000000000000000e+06,3.131805896759033203e+00
9.110000000000000000e+06,2.038606882095336914e+00
9.115000000000000000e+06,2.826140165328979492e+00
9.120000000000000000e+06,1.687497138977050781e+00
9.125000000000000000e+06,2.545140266418457031e+00
9.130000000000000000e+06,1.579643011093139648e+00
9.135000000000000000e+06,2.392825126647949219e+00
9.140000000000000000e+06,2.816044092178344727e+00
9.145000000000000000e+06,1.703279256820678711e+00
9.150000000000000000e+06,2.136358261108398438e+00
9.155000000000000000e+06,2.436229228973388672e+00
9.160000000000000000e+06,1.962911128997802734e+00
9.165000000000000000e+06,2.183064937591552734e+00
9.170000000000000000e+06,2.224437952041625977e+00
9.175000000000000000e+06,1.213003516197204590e+00
9.180000000000000000e+06,2.388419151306152344e+00
9.185000000000000000e+06,1.535632252693176270e+00
9.190000000000000000e+06,1.100573778152465820e+00
9.195000000000000000e+06,3.359908103942871094e+00
9.200000000000000000e+06,1.885707616806030273e+00
9.205000000000000000e+06,2.096868038177490234e+00
9.210000000000000000e+06,1.570376276969909668e+00
9.215000000000000000e+06,2.750044822692871094e+00
9.220000000000000000e+06,3.350358247756958008e+00
9.225000000000000000e+06,1.485883951187133789e+00
9.230000000000000000e+06,1.044040679931640625e+00
9.235000000000000000e+06,3.042119503021240234e+00
9.240000000000000000e+06,2.005640506744384766e+00
9.245000000000000000e+06,5.206845283508300781e+00
9.250000000000000000e+06,8.042339086532592773e-01
9.255000000000000000e+06,1.254732728004455566e+00
9.260000000000000000e+06,2.744476795196533203e+00
9.265000000000000000e+06,1.527577757835388184e+00
9.270000000000000000e+06,3.653078556060791016e+00
9.275000000000000000e+06,1.421865582466125488e+00
9.280000000000000000e+06,3.014919519424438477e+00
9.285000000000000000e+06,2.486736297607421875e+00
9.290000000000000000e+06,3.395884513854980469e+00
9.295000000000000000e+06,3.595422983169555664e+00
9.300000000000000000e+06,3.465563297271728516e+00
9.305000000000000000e+06,2.246113777160644531e+00
9.310000000000000000e+06,3.714408874511718750e+00
9.315000000000000000e+06,2.254722118377685547e+00
9.320000000000000000e+06,3.703058958053588867e+00
9.325000000000000000e+06,3.049008369445800781e+00
9.330000000000000000e+06,1.939625978469848633e+00
9.335000000000000000e+06,2.379367828369140625e+00
9.340000000000000000e+06,2.073911190032958984e+00
9.345000000000000000e+06,1.679138064384460449e+00
9.350000000000000000e+06,1.726020097732543945e+00
9.355000000000000000e+06,1.782199382781982422e+00
9.360000000000000000e+06,4.101085186004638672e+00
9.365000000000000000e+06,2.642955064773559570e+00
9.370000000000000000e+06,2.256961107254028320e+00
9.375000000000000000e+06,1.675978422164916992e+00
9.380000000000000000e+06,2.606768131256103516e+00
9.385000000000000000e+06,1.245140790939331055e+00
9.390000000000000000e+06,1.760026097297668457e+00
9.395000000000000000e+06,3.310037612915039062e+00
9.400000000000000000e+06,3.842717170715332031e+00
9.405000000000000000e+06,1.947321057319641113e+00
9.410000000000000000e+06,2.259868144989013672e+00
9.415000000000000000e+06,1.495345234870910645e+00
9.420000000000000000e+06,1.639006137847900391e+00
9.425000000000000000e+06,1.992989778518676758e+00
9.430000000000000000e+06,2.678477287292480469e+00
9.435000000000000000e+06,1.151416897773742676e+00
9.440000000000000000e+06,2.466640472412109375e+00
9.445000000000000000e+06,1.835158705711364746e+00
9.450000000000000000e+06,2.581659555435180664e+00
9.455000000000000000e+06,1.595811724662780762e+00
9.460000000000000000e+06,9.654356241226196289e-01
9.465000000000000000e+06,2.819562196731567383e+00
9.470000000000000000e+06,2.458712339401245117e+00
9.475000000000000000e+06,2.637748241424560547e+00
9.480000000000000000e+06,1.174628734588623047e+00
9.485000000000000000e+06,2.732524394989013672e+00
9.490000000000000000e+06,2.003672599792480469e+00
9.495000000000000000e+06,1.318074584007263184e+00
9.500000000000000000e+06,3.409707546234130859e+00
9.505000000000000000e+06,3.233106613159179688e+00
9.510000000000000000e+06,2.224992752075195312e+00
9.515000000000000000e+06,3.249342441558837891e+00
9.520000000000000000e+06,3.438256502151489258e+00
9.525000000000000000e+06,2.531776905059814453e+00
9.530000000000000000e+06,2.539465665817260742e+00
9.535000000000000000e+06,2.223449945449829102e+00
9.540000000000000000e+06,1.388869285583496094e+00
9.545000000000000000e+06,1.351704239845275879e+00
9.550000000000000000e+06,1.290827631950378418e+00
9.555000000000000000e+06,2.986950159072875977e+00
9.560000000000000000e+06,1.328640460968017578e+00
9.565000000000000000e+06,1.671331167221069336e+00
9.570000000000000000e+06,2.535315513610839844e+00
9.575000000000000000e+06,9.651385545730590820e-01
9.580000000000000000e+06,1.964722514152526855e+00
9.585000000000000000e+06,3.497306346893310547e+00
9.590000000000000000e+06,3.315640926361083984e+00
9.595000000000000000e+06,1.916003465652465820e+00
9.600000000000000000e+06,2.021031856536865234e+00
9.605000000000000000e+06,1.550845742225646973e+00
9.610000000000000000e+06,3.194917678833007812e+00
9.615000000000000000e+06,4.257199168205261230e-01
9.620000000000000000e+06,2.702480316162109375e+00
9.625000000000000000e+06,3.035181283950805664e+00
9.630000000000000000e+06,3.059886932373046875e+00
9.635000000000000000e+06,1.946954727172851562e+00
9.640000000000000000e+06,1.850445032119750977e+00
9.645000000000000000e+06,2.372083663940429688e+00
9.650000000000000000e+06,2.091570377349853516e+00
9.655000000000000000e+06,1.223141074180603027e+00
9.660000000000000000e+06,1.127589225769042969e+00
9.665000000000000000e+06,1.961439013481140137e+00
9.670000000000000000e+06,6.057888865470886230e-01
9.675000000000000000e+06,2.335897922515869141e+00
9.680000000000000000e+06,1.362483501434326172e+00
9.685000000000000000e+06,2.991392374038696289e+00
9.690000000000000000e+06,4.662426948547363281e+00
9.695000000000000000e+06,1.665099024772644043e+00
9.700000000000000000e+06,2.081458568572998047e+00
9.705000000000000000e+06,1.735697507858276367e+00
9.710000000000000000e+06,1.596413612365722656e+00
9.715000000000000000e+06,1.801116347312927246e+00
9.720000000000000000e+06,3.588893413543701172e+00
9.725000000000000000e+06,3.192972421646118164e+00
9.730000000000000000e+06,2.057924270629882812e+00
9.735000000000000000e+06,2.507138729095458984e+00
9.740000000000000000e+06,1.715202212333679199e+00
9.745000000000000000e+06,2.532723426818847656e+00
9.750000000000000000e+06,2.347433090209960938e+00
9.755000000000000000e+06,2.200215339660644531e+00
9.760000000000000000e+06,2.587838172912597656e+00
9.765000000000000000e+06,3.032785415649414062e+00
9.770000000000000000e+06,2.082949876785278320e+00
9.775000000000000000e+06,1.488399624824523926e+00
9.780000000000000000e+06,1.562404632568359375e+00
9.785000000000000000e+06,2.102416038513183594e+00
9.790000000000000000e+06,2.195447921752929688e+00
9.795000000000000000e+06,2.602819919586181641e+00
9.800000000000000000e+06,1.953554868698120117e+00
9.805000000000000000e+06,1.919152736663818359e+00
9.810000000000000000e+06,5.680466651916503906e+00
9.815000000000000000e+06,2.966882228851318359e+00
9.820000000000000000e+06,2.375515937805175781e+00
9.825000000000000000e+06,4.874979972839355469e+00
9.830000000000000000e+06,2.448847293853759766e+00
9.835000000000000000e+06,2.374875545501708984e+00
9.840000000000000000e+06,3.527384519577026367e+00
9.845000000000000000e+06,9.525875449180603027e-01
9.850000000000000000e+06,1.750770449638366699e+00
9.855000000000000000e+06,1.687995910644531250e+00
9.860000000000000000e+06,2.130633592605590820e+00
9.865000000000000000e+06,1.981172084808349609e+00
9.870000000000000000e+06,2.157902717590332031e+00
9.875000000000000000e+06,1.950827002525329590e+00
9.880000000000000000e+06,3.143825054168701172e+00
9.885000000000000000e+06,2.091413021087646484e+00
9.890000000000000000e+06,1.467279314994812012e+00
9.895000000000000000e+06,2.117254734039306641e+00
9.900000000000000000e+06,2.445953607559204102e+00
9.905000000000000000e+06,3.560219764709472656e+00
9.910000000000000000e+06,1.905440449714660645e+00
9.915000000000000000e+06,1.990139603614807129e+00
9.920000000000000000e+06,5.163033604621887207e-01
9.925000000000000000e+06,1.419410347938537598e+00
9.930000000000000000e+06,2.208249568939208984e+00
9.935000000000000000e+06,1.708153009414672852e+00
9.940000000000000000e+06,1.870184183120727539e+00
9.945000000000000000e+06,1.563337802886962891e+00
9.950000000000000000e+06,2.258682012557983398e+00
9.955000000000000000e+06,1.043024539947509766e+00
9.960000000000000000e+06,1.188450813293457031e+00
9.965000000000000000e+06,2.136109352111816406e+00
9.970000000000000000e+06,2.297530651092529297e+00
9.975000000000000000e+06,2.635721683502197266e+00
9.980000000000000000e+06,2.145301342010498047e+00
9.985000000000000000e+06,2.961220502853393555e+00
9.990000000000000000e+06,2.293715000152587891e+00
9.995000000000000000e+06,2.928355455398559570e+00
1.000000000000000000e+07,2.717025041580200195e+00
